listing_id,source_payload_sha256,action,expected_status,new_status,also_hold_price,expected_price_status,new_price_status,price_hold_origin,conflict_reason,canary_category,canary_priority
admission_b5c63c475dda9568798ad42179300af1322a95f67b4c76d6e6ea2ff31116fac3,c138579e2dbb0ca161f263a37fe5bd36673c9a9cd29162c1309d3f31d3b4e288,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_b9904f94645ed04576fbe9af8274b9556b52b104b0e8e723292549f9e7b6ff4c,dbefd44b2b072d9c792bba389883a7be00925d9244a1e30dbbf8958c9f446b2b,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_ROLEX_CATALOG_IDENTITY,RESIDUAL_IDENTITY_OTHER,1000
admission_c4ca6e065182d8a58cfc5a5f98898763714791cdab2500a280466a387da64912,2b062aa428eddfd3f2824e4a0d11893bf618920d5afcab0dbd471ea37881b6c4,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_c62b686826dbfab7d0ef4084f40a5b2034f60be1442a16e2ebb425b085f5ea3c,28e6aefe20fe60d032cd98067c8856c9438535db984f020060dd61912e6d81ea,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_cb7321d83c70121e21fb619fcf9a05eee4f4589cb8044dee6b2cdd4b7793a378,43d76ae75abe3a75d079ddc731a1a4dfe28fda6ee9f17ab8a5816aae3aee0829,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_ROLEX_CATALOG_IDENTITY,RESIDUAL_IDENTITY_OTHER,1000
admission_cbb62fadc55f2954ccee1e3461963c2a7408081e604277d95196b77471811286,ae0bdd3603242aacf67df0444c3af8ac3f6365a349490d6671b66006dc1b0e26,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_CARTIER_TYPO,RESIDUAL_IDENTITY_OTHER,1000
admission_ce0a08a5d7c83b239cd70eac6d68820386446e5f94b36323d07dc750f23e74f9,b06e2eca3d3d788109519601d1b72850ea98b86d748d7c74db86af610616a455,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_ROLEX_CATALOG_IDENTITY,RESIDUAL_IDENTITY_OTHER,1000
admission_ce15f4d3dc76cf03912725c9627f393e04f4812cadedcf6ee4c98dcfd0cb9a73,7547709f1fab892483e0595bdc8b10f24d84597a77f5f1597be6bb437d845277,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_ceaf100679de0905614212204407625c5e76e049fb57e7646893a169bcefad69,a5e2d835d7ae85e368e6423e8300fd767be57f67bc4a1f1aff27a502a50a737c,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_ROLEX_CATALOG_IDENTITY,RESIDUAL_IDENTITY_OTHER,1000
admission_cf44f215202cc954cfddb2dece990a527b6fb3266fff40c1120c02b00be2f784,83e89cecdb1908f5a22f0fb6630ee5d1078491f2f431210579c2ed0ee1ed9fb9,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,TRUE,SOURCE_EXPLICIT_USD_MATCH,PRICE_EVIDENCE_INCOMPLETE,PRIOR_CONTROL,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_d090afaed5dab351c3fa03d29dee812a04e849a5148d6f09617784bb67350ef0,0e22b20c9a8cef2e6c4b7603f4a4b506449292d1dfaf9f5e5fcfbfcda979a76c,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,TRUE,SOURCE_EXPLICIT_USD_MATCH,PRICE_EVIDENCE_INCOMPLETE,PRIOR_CONTROL,RESIDUAL_TAG_ROLEX_CATALOG_IDENTITY,RESIDUAL_IDENTITY_OTHER,1000
admission_d187946e455441997e86d71d60f1ff50e8bf20547c5ebd4425552a887dbcb180,67b684ce483c3bb379169fa07d77ab0776dab6572ad59fb90dbb496bac9c86b6,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_d52572b2594a9b3ffbbe09c9dcca3c0e0d1552f38d7b1cb67ce72a0e59a082b5,880050bc409485b51131e9238ff5bb53ccda1d47da81fa6a3cc34f8fdec52663,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_ROLEX_CATALOG_IDENTITY,RESIDUAL_CATALOG_CONFLICT,3
admission_d6c4bbc92aaaa2611a33e07407bbbf325c9436930ec042209f33100705dd266f,ac9e51cbe15ac59351e83451b9d5aaae4caefaee4674923788e0e83b318c68d3,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,TRUE,SOURCE_EXPLICIT_USD_MATCH,PRICE_EVIDENCE_INCOMPLETE,PRIOR_CONTROL,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_d9d17273496ca6639a246d257dc756da4e7bb61c28993c6159e1a70cb75d0ba0,afc12532ef0205337e143a24f5be54ee0fb1ad6670ba4007bfd119d2aa0fc648,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_BREGUET_CARTIER_IDENTITY,RESIDUAL_IDENTITY_OTHER,1000
admission_dd30064f23847fb699e0f763a3c430255f42dcd1516c33acce0bd17261c634e4,7771c18f8c0a2a742f5e787cf051e706dd24ce0cc3625abf26301c54db054d5d,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_dd65eb919c6633256400ac86bb33f1cd67289b0ce3a10eab99223be4abae7f59,d84f209a5289f8416dba7d3366cbf2111a16f4117b6a0832ce294205a8d846fd,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_ROLEX_CATALOG_IDENTITY,RESIDUAL_IDENTITY_OTHER,1000
admission_e0c37036ef464eb910509bbc310628e4fbfc00c1313eb2dc3ca43ae986d3a2f3,0498c9602235aeb61b4f6c1277dd6590ced48fd1bbf487df52d7bac35f031ced,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,TRUE,SOURCE_EXPLICIT_USD_MATCH,PRICE_EVIDENCE_INCOMPLETE,PRIOR_CONTROL,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_e1caac16b6b5d87d2a56ebd37e5fe77dfe68621e0955acdef3437a8b13fde5f7,92c8f7d00bb681135644fea7599c4813edf0263ad6a6ef25dde83e820fc1fa4a,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_e2026ecb058465462e21b23a4bcdfb8a8d9e97fe09632d506615a9b1d42e6ae6,a9ff0242690bdd6b59257366441872c15532d3fdad32a8c9b1d96ef30e73da22,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,TRUE,SOURCE_EXPLICIT_USD_MATCH,PRICE_EVIDENCE_INCOMPLETE,PRIOR_CONTROL,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_e5628abc98ebd74f864cad90d10dc520e6d74040ff34bc25fbea46996dacdf8d,3d404e2ce3d3d5f57fcfdcbfaa8086f6a1ef3232c83128deedd656a1f39b7ce8,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_BREGUET_PATEK_CATALOG_IDENTITY,RESIDUAL_IDENTITY_OTHER,1000
admission_e6fe5c45bfea2913004763d66c1c543b83663e5c0913d983853c2951af5f45fd,5176bbc5a277a42cd4f33a10c1644767f04f2415ca7fb6ccc5920aff0794db03,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_ROLEX_CATALOG_IDENTITY,RESIDUAL_IDENTITY_OTHER,1000
admission_e86bc009800347841f204884c06a316feb847ca860d82c8b673f1d05aa72df77,c092b4f1c5974fa38bbb13bab8c525d151e1b0fe4ee23b6fbc93984e641308f3,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,TRUE,SOURCE_EXPLICIT_USD_MATCH,PRICE_EVIDENCE_INCOMPLETE,LIVE_QUALIFIED,RESIDUAL_BREGUET_JLC_IDENTITY,RESIDUAL_BREGUET_JLC_DUAL,2
admission_ebcd3d3e2fb91837f9efb5d06e39536c2985ca32136f6e5ad5d8b0a9b9b7dcb0,9de0db678491e17061ae4b37d54dcbbc2a425e8710061a80134178ec869172c8,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,TRUE,SOURCE_EXPLICIT_USD_MATCH,PRICE_EVIDENCE_INCOMPLETE,LIVE_QUALIFIED,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_TAG_RM_DUAL,1
admission_ede4693e5151447c59388216e5a273152fe50b124a61bcd2b96bc6067e1daba7,92341c222b9bfad9a66274bb5170f5fbcbb2eb024450f48280d59921b90209ab,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
admission_ef6422731acb9021febf6c328fa3acdf45649008a18b45b3fac76b0dd7345c54,064a8aefcc142d74700fc6e74115c4a91703dae290f73169432a02101538b603,QUARANTINE_RESIDUAL_IDENTITY_CONFLICT,APPROVED_SINGLE_CANDIDATE,QUARANTINED_IDENTITY_CONFLICT,FALSE,,,,RESIDUAL_TAG_RICHARD_MILLE_SHORTHAND,RESIDUAL_IDENTITY_OTHER,1000
